Picture_ID,Gender,Race,Ground_Truth_Emotion,qwen_original_predicted,phi_original_predicted,idefics_original_predicted,Qwen_Context_Dependent,Phi_Context_Dependent,Idefics_Context_Dependent,qwen_original_joy,qwen_original_sadness,qwen_original_anger,qwen_original_fear,qwen_original_disgust,qwen_original_surprise,qwen_black_joy,qwen_black_sadness,qwen_black_anger,qwen_black_fear,qwen_black_disgust,qwen_black_surprise,phi_original_joy,phi_original_sadness,phi_original_anger,phi_original_fear,phi_original_disgust,phi_original_surprise,phi_black_joy,phi_black_sadness,phi_black_anger,phi_black_fear,phi_black_disgust,phi_black_surprise,idefics_original_joy,idefics_original_sadness,idefics_original_anger,idefics_original_fear,idefics_original_disgust,idefics_original_surprise,idefics_black_joy,idefics_black_sadness,idefics_black_anger,idefics_black_fear,idefics_black_disgust,idefics_black_surprise,qwen_original_confidence,qwen_black_confidence,phi_original_confidence,phi_black_confidence,idefics_original_confidence,idefics_black_confidence,Qwen_Context_Shift,Phi_Context_Shift,Idefics_Context_Shift,Qwen_Accuracy,Phi_Accuracy,Idefics_Accuracy,MME_Score,qwen_black_predicted,phi_black_predicted,idefics_black_predicted
IMG_2949,Male,Caucasian White,disgust,sadness,fear,disgust,Yes,Yes,No,2,76,7,12,1,2,84,0,6,3,1,6,3,24,1,67,1,4,1,77,0,10,6,6,8,2,3,2,85,0,1,2,8,2,79,8,76,84,67,77,85,79,1,1,0,0,0,1,0,joy,sadness,disgust
IMG_2950,Male,South Asian,surprise,anger,anger,fear,No,Yes,Yes,4,2,89,3,0,2,1,1,66,21,2,9,9,14,63,7,3,4,13,0,9,71,4,3,12,0,5,68,14,1,66,3,1,4,23,3,89,66,63,71,68,66,0,1,1,0,0,0,0,anger,fear,joy
IMG_2951,Female,East Asian,disgust,anger,disgust,disgust,No,Yes,No,2,12,75,4,5,2,18,5,70,2,0,5,3,6,1,11,78,1,3,4,3,88,1,1,2,2,2,7,85,2,3,1,0,0,96,0,75,70,78,88,85,96,0,1,0,0,1,1,1,anger,fear,disgust
IMG_2952,Female,East Asian,surprise,disgust,surprise,joy,No,No,No,4,4,5,1,85,1,2,10,3,2,80,3,4,2,3,2,1,88,1,0,2,6,1,90,61,16,2,4,5,12,81,3,3,0,8,5,85,80,88,90,61,81,0,0,0,0,1,0,0,disgust,surprise,joy
IMG_2953,Male,Latino,disgust,disgust,fear,disgust,No,No,No,-1,1,1,2,92,5,4,3,1,2,90,0,2,1,0,83,9,5,6,8,4,80,0,2,2,1,2,2,90,3,0,0,0,3,96,1,92,90,83,80,90,96,0,0,0,1,0,1,1,disgust,fear,disgust
IMG_2954,Female,Caucasian White,joy,joy,joy,joy,Yes,No,No,82,8,0,4,4,2,2,11,3,1,83,0,80,9,2,7,0,2,84,8,3,3,0,2,78,5,1,9,7,0,76,3,7,3,1,10,82,83,80,84,78,76,1,0,0,1,1,1,1,disgust,joy,joy
IMG_2955,Male,East Asian,anger,surprise,surprise,anger,No,No,No,3,4,6,1,4,82,11,2,10,2,0,75,11,1,4,1,1,82,9,5,3,2,5,76,0,1,93,1,4,1,7,0,85,0,7,1,82,75,82,76,93,85,0,0,0,0,0,1,0,surprise,surprise,anger
IMG_2956,Female,Black American,surprise,anger,joy,fear,No,No,Yes,1,3,76,6,12,2,12,2,67,11,1,7,87,4,0,3,5,1,60,3,17,19,1,0,6,1,5,78,5,5,4,7,72,4,5,8,76,67,87,60,78,72,0,0,1,0,0,0,0,anger,joy,anger
IMG_2957,Female,South Asian,joy,joy,joy,joy,No,Yes,No,75,3,10,0,2,10,85,4,3,1,1,6,95,1,1,1,1,1,2,5,9,76,2,6,97,0,1,1,1,0,77,4,2,3,6,8,75,85,95,76,97,77,0,1,0,1,1,1,1,joy,fear,joy
IMG_2958,Female,Black American,fear,joy,sadness,disgust,No,No,No,72,13,7,4,1,3,85,2,4,1,5,3,2,81,0,3,6,8,0,74,5,12,5,4,8,2,1,2,87,0,2,9,9,4,76,0,72,85,81,74,87,76,0,0,0,0,0,0,0,joy,sadness,disgust
IMG_2959,Female,Latino,sadness,sadness,sadness,sadness,No,No,Yes,3,81,6,9,0,1,5,94,0,1,0,0,5,94,1,0,0,0,2,82,0,2,6,8,3,94,0,2,1,0,3,8,1,75,3,10,81,94,94,82,94,75,0,0,1,1,1,1,1,sadness,sadness,fear
IMG_2960,Female,Caucasian White,disgust,surprise,disgust,anger,No,No,Yes,7,6,1,4,6,76,1,18,7,2,9,63,1,1,2,2,91,3,2,0,0,1,97,0,3,2,78,1,4,12,64,9,0,8,7,12,76,63,91,97,78,64,0,0,1,0,1,0,0,surprise,disgust,joy
IMG_2961,Female,Black American,disgust,fear,sadness,disgust,No,No,Yes,2,2,31,63,1,1,3,5,5,81,2,4,6,70,4,5,11,4,3,83,0,0,13,1,2,1,1,1,95,0,61,17,5,0,1,16,63,81,70,83,95,61,0,0,1,0,0,1,0,fear,sadness,joy
IMG_2962,Female,Black American,disgust,anger,fear,disgust,No,No,Yes,1,0,89,3,6,1,1,3,91,0,4,1,0,3,19,72,5,1,2,5,3,89,0,1,21,0,1,0,77,1,76,11,4,0,5,4,89,91,72,89,77,76,0,0,1,0,0,1,0,anger,fear,joy
IMG_2963,Female,Black American,disgust,joy,sadness,fear,No,No,No,85,3,2,3,1,6,78,5,11,1,2,3,1,64,1,20,4,10,4,81,6,3,1,5,7,3,4,69,6,11,2,1,5,79,0,13,85,78,64,81,69,79,0,0,0,0,0,0,0,joy,sadness,fear
IMG_2964,Female,Black American,disgust,sadness,sadness,joy,No,Yes,No,2,71,9,8,4,6,2,62,5,11,18,2,4,84,3,3,3,3,12,10,3,1,12,62,92,1,2,3,0,2,70,5,2,8,3,12,71,62,84,62,92,70,0,1,0,0,0,0,0,sadness,surprise,joy
IMG_2965,Female,Caucasian White,joy,joy,joy,joy,No,No,No,82,6,8,3,0,1,85,3,8,1,0,3,77,3,1,8,2,9,100,0,0,0,0,0,100,0,0,0,0,0,88,3,3,4,1,1,82,85,77,100,100,88,0,0,0,1,1,1,1,joy,joy,joy
IMG_2966,Female,Black American,sadness,sadness,sadness,sadness,No,No,No,4,87,2,2,1,4,1,83,7,7,1,1,0,76,19,0,2,3,3,75,7,8,6,1,0,98,0,0,1,1,1,81,6,1,7,4,87,83,76,75,98,81,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_2967,Male,South Asian,sadness,sadness,sadness,sadness,No,Yes,Yes,4,77,0,8,8,3,2,84,5,4,1,4,0,87,2,3,6,2,0,7,6,84,2,1,2,86,2,0,2,8,5,6,1,0,78,10,77,84,87,84,86,78,0,1,1,1,1,1,1,sadness,fear,disgust
IMG_2968,Male,Caucasian White,sadness,sadness,sadness,sadness,No,No,Yes,5,89,3,1,2,0,4,77,14,1,2,2,1,89,1,1,1,7,7,78,4,7,2,2,5,75,9,1,4,6,14,2,0,13,60,11,89,77,89,78,75,60,0,0,1,1,1,1,1,sadness,sadness,disgust
IMG_2969,Male,Latino,sadness,sadness,sadness,sadness,No,Yes,No,4,81,0,3,2,10,2,98,0,0,0,0,9,78,3,8,1,1,73,15,6,0,1,5,1,98,0,1,0,0,6,76,2,3,6,7,81,98,78,73,98,76,0,1,0,1,1,1,1,sadness,joy,sadness
IMG_2970,Female,Latino,surprise,fear,fear,sadness,No,No,No,1,5,1,91,2,0,4,11,6,77,1,1,4,8,2,84,1,1,1,1,1,93,2,2,2,69,1,15,0,13,17,82,0,1,0,0,91,77,84,93,69,82,0,0,0,0,0,0,0,fear,fear,sadness
IMG_2971,Male,Caucasian White,surprise,disgust,anger,anger,No,Yes,No,0,0,30,4,65,1,3,3,0,1,93,0,6,2,65,7,5,15,5,5,6,82,2,0,2,6,90,1,0,1,4,1,90,1,1,3,65,93,65,82,90,90,0,1,0,0,0,0,0,disgust,fear,anger
IMG_2972,Female,East Asian,sadness,sadness,sadness,sadness,No,Yes,Yes,1,93,1,3,2,0,3,83,4,6,3,1,0,100,0,0,0,0,4,2,2,5,78,9,3,85,6,2,2,2,82,1,3,0,4,10,93,83,100,78,85,82,0,1,1,1,1,1,1,sadness,disgust,joy
IMG_2973,Male,Caucasian White,surprise,sadness,sadness,joy,No,Yes,No,9,74,8,3,6,0,4,69,1,8,2,16,1,78,8,1,4,8,1,0,8,5,6,80,75,7,7,5,3,3,87,2,3,0,4,4,74,69,78,80,75,87,0,1,0,0,0,0,0,sadness,surprise,joy
IMG_2974,Male,South Asian,sadness,sadness,sadness,sadness,No,No,Yes,1,95,1,1,1,1,1,84,12,2,1,0,0,88,0,2,4,6,2,89,5,2,2,0,0,98,0,0,0,2,0,16,64,16,1,3,95,84,88,89,98,64,0,0,1,1,1,1,1,sadness,sadness,anger
IMG_2975,Female,South Asian,disgust,joy,disgust,joy,No,Yes,No,86,1,4,0,4,5,91,0,1,2,2,4,2,3,2,0,88,5,67,1,14,9,2,7,67,20,0,3,2,8,74,0,6,8,7,5,86,91,88,67,67,74,0,1,0,0,1,0,0,joy,joy,joy
IMG_2976,Female,Latino,anger,surprise,anger,anger,No,No,No,5,23,1,1,5,65,2,1,0,1,4,92,2,0,93,0,0,5,0,1,98,0,0,1,1,1,95,1,2,0,4,3,84,8,0,1,65,92,93,98,95,84,0,0,0,0,1,1,1,surprise,anger,anger
IMG_2977,Female,Latino,surprise,surprise,fear,anger,No,No,No,2,3,0,0,1,94,4,3,0,0,2,91,3,4,7,80,0,6,1,3,1,94,0,1,1,3,76,7,2,11,4,7,73,3,1,12,94,91,80,94,76,73,0,0,0,1,0,0,0,surprise,fear,anger
IMG_2978,Male,South Asian,surprise,joy,anger,fear,No,No,No,63,2,11,7,2,15,83,10,1,1,5,0,1,1,93,4,0,1,2,0,92,4,2,0,20,1,6,62,6,5,3,5,0,76,11,5,63,83,93,92,62,76,0,0,0,0,0,0,0,joy,anger,fear
IMG_2979,Female,Caucasian White,fear,anger,joy,joy,No,No,No,0,4,93,2,1,0,0,1,82,7,4,6,92,1,2,1,2,2,63,1,4,1,24,7,72,1,5,5,2,15,87,7,4,0,1,1,93,82,92,63,72,87,0,0,0,0,0,0,0,anger,joy,joy
IMG_2980,Male,Latino,surprise,sadness,anger,joy,No,Yes,Yes,7,64,6,7,2,14,0,93,2,3,1,1,5,0,82,5,6,2,61,1,6,1,20,11,85,6,3,0,4,2,2,62,1,4,9,22,64,93,82,61,85,62,0,1,1,0,0,0,0,sadness,joy,sadness
IMG_2981,Female,Caucasian White,disgust,sadness,surprise,sadness,No,Yes,No,4,65,4,1,5,21,7,76,0,13,1,3,2,3,5,2,3,85,1,3,91,3,2,0,3,60,4,12,15,6,2,69,3,18,7,1,65,76,85,91,60,69,0,1,0,0,0,0,0,sadness,anger,sadness
IMG_2982,Male,South Asian,joy,joy,joy,joy,No,Yes,No,92,5,1,0,2,0,91,2,4,2,1,0,94,1,2,1,1,1,1,11,1,4,2,81,75,4,13,2,5,1,100,0,0,0,0,0,92,91,94,81,75,100,0,1,0,1,1,1,1,joy,surprise,joy
IMG_2983,Female,Latino,fear,disgust,sadness,anger,No,No,No,-1,1,6,1,91,2,5,9,1,3,80,2,0,85,2,1,10,2,1,88,5,1,5,0,1,3,92,0,3,1,7,11,61,4,7,10,91,80,85,88,92,61,0,0,0,0,0,0,0,disgust,sadness,anger
IMG_2984,Female,East Asian,disgust,anger,joy,anger,No,Yes,Yes,9,5,62,3,5,16,0,3,80,13,3,1,93,4,0,1,0,2,9,3,0,2,2,84,2,4,72,18,2,2,6,72,6,2,6,8,62,80,93,84,72,72,0,1,1,0,0,0,0,anger,surprise,sadness
IMG_2985,Female,Latino,joy,joy,joy,joy,No,No,No,94,3,2,0,1,0,87,3,2,6,2,0,92,2,1,2,1,2,80,3,2,4,0,11,90,5,0,1,1,3,94,3,0,1,2,0,94,87,92,80,90,94,0,0,0,1,1,1,1,joy,joy,joy
IMG_2986,Male,East Asian,surprise,fear,anger,disgust,No,No,Yes,4,4,1,88,1,2,2,3,4,78,4,9,2,0,89,5,4,0,1,2,89,0,7,1,2,1,0,14,83,0,1,1,5,73,14,6,88,78,89,89,83,73,0,0,1,0,0,0,0,fear,anger,fear
IMG_2987,Female,Caucasian White,fear,disgust,joy,joy,No,No,Yes,0,1,6,3,89,1,0,9,6,2,80,3,62,11,11,2,1,13,90,2,1,2,2,3,69,1,18,6,3,3,5,2,9,5,1,78,89,80,62,90,69,78,0,0,1,0,0,0,0,disgust,joy,surprise
IMG_2988,Female,East Asian,fear,joy,anger,disgust,No,No,No,90,0,1,4,2,3,82,5,0,9,0,4,3,1,93,0,0,3,0,3,90,6,1,0,4,3,8,1,82,2,0,5,0,3,90,2,90,82,93,90,82,90,0,0,0,0,0,0,0,joy,anger,disgust
IMG_2989,Female,Black American,disgust,surprise,disgust,anger,Yes,No,Yes,6,4,0,8,4,78,3,1,15,0,81,0,4,5,1,9,76,5,1,0,0,0,99,0,3,2,94,0,1,0,2,3,11,70,0,14,78,81,76,99,94,70,1,0,1,0,1,0,0,disgust,disgust,fear
IMG_2990,Female,East Asian,sadness,sadness,sadness,sadness,No,No,No,3,82,6,2,1,6,8,76,2,1,6,7,2,92,0,2,3,1,5,81,6,3,1,4,4,89,0,5,1,1,1,77,9,7,3,3,82,76,92,81,89,77,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_2991,Female,South Asian,sadness,sadness,sadness,sadness,No,No,Yes,1,95,4,0,0,0,0,93,4,1,1,1,2,83,8,1,5,1,3,91,0,1,2,3,4,84,5,2,5,0,3,1,4,10,2,80,95,93,83,91,84,80,0,0,1,1,1,1,1,sadness,sadness,surprise
IMG_2992,Male,Caucasian White,fear,joy,anger,disgust,No,Yes,Yes,90,2,3,2,0,3,83,3,11,1,0,2,8,0,92,0,0,0,3,83,1,5,1,7,10,8,11,5,64,2,5,71,18,3,0,3,90,83,92,83,64,71,0,1,1,0,0,0,0,joy,sadness,sadness
IMG_2993,Male,Latino,surprise,sadness,anger,anger,No,Yes,Yes,21,62,5,6,4,2,3,87,5,0,0,5,-1,6,90,1,1,3,3,93,1,0,2,1,10,9,63,15,2,1,1,76,1,1,10,11,62,87,90,93,63,76,0,1,1,0,0,0,0,sadness,sadness,sadness
IMG_2994,Female,Latino,disgust,disgust,disgust,sadness,No,No,Yes,2,3,3,3,78,11,2,9,1,9,76,3,1,0,4,1,93,1,2,0,0,0,96,2,9,89,0,1,0,1,92,3,3,0,0,2,78,76,93,96,89,92,0,0,1,1,1,0,1,disgust,disgust,joy
IMG_2995,Female,Black American,joy,joy,joy,joy,No,No,No,96,0,1,2,1,0,98,0,1,1,0,0,81,8,7,2,0,2,90,1,0,2,3,4,82,5,0,6,6,1,97,1,1,1,0,0,96,98,81,90,82,97,0,0,0,1,1,1,1,joy,joy,joy
IMG_2996,Female,Caucasian White,fear,anger,joy,surprise,No,No,No,6,4,63,19,5,3,1,3,89,2,1,4,74,9,1,8,7,1,85,3,0,6,5,1,1,1,0,1,4,93,3,1,2,2,5,87,63,89,74,85,93,87,0,0,0,0,0,0,0,anger,joy,surprise
IMG_2997,Female,Black American,disgust,surprise,fear,disgust,No,Yes,Yes,1,3,3,1,4,88,1,6,6,2,1,84,1,6,2,83,4,4,16,71,2,2,8,1,0,0,11,1,81,7,1,1,79,15,2,2,88,84,83,71,81,79,0,1,1,0,0,1,1,surprise,sadness,anger
IMG_2998,Male,South Asian,surprise,sadness,joy,anger,No,Yes,No,3,81,1,12,2,1,7,80,0,7,3,3,73,5,3,9,4,6,2,8,6,6,3,75,1,5,69,16,4,5,27,2,64,2,0,5,81,80,73,75,69,64,0,1,0,0,0,0,0,sadness,surprise,anger
IMG_2999,Male,Caucasian White,disgust,fear,sadness,sadness,No,No,No,2,3,1,73,4,17,9,5,1,80,4,1,7,81,0,0,0,12,0,72,7,15,0,6,4,67,12,8,1,8,0,94,1,2,1,2,73,80,81,72,67,94,0,0,0,0,0,0,0,fear,sadness,sadness
IMG_3000,Female,East Asian,disgust,sadness,joy,surprise,No,No,No,12,63,0,5,8,12,6,68,6,5,6,9,79,3,3,1,7,7,73,10,2,7,6,2,1,1,7,10,2,79,4,3,0,2,0,91,63,68,79,73,79,91,0,0,0,0,0,0,0,sadness,joy,surprise
IMG_3001,Female,Latino,fear,sadness,anger,surprise,No,Yes,No,0,76,2,4,1,17,11,78,1,1,9,0,4,7,71,3,9,6,7,1,8,79,0,5,0,1,2,3,1,93,0,4,9,8,3,76,76,78,71,79,93,76,0,1,0,0,0,0,0,sadness,fear,surprise
IMG_3002,Male,Latino,anger,sadness,sadness,surprise,No,No,No,1,91,1,2,4,1,4,81,4,7,2,2,0,70,2,5,21,2,5,60,1,3,14,17,4,0,1,5,8,82,0,5,2,0,3,90,91,81,70,60,82,90,0,0,0,0,0,0,0,sadness,sadness,surprise
IMG_3003,Female,Latino,joy,joy,joy,joy,No,No,No,95,0,0,1,2,2,92,1,2,1,4,0,79,-1,12,2,6,2,95,0,1,2,1,1,98,1,0,1,0,0,77,3,1,4,1,14,95,92,79,95,98,77,0,0,0,1,1,1,1,joy,joy,joy
IMG_3004,Male,East Asian,joy,joy,joy,joy,No,Yes,No,90,5,4,0,1,0,88,7,2,0,3,0,87,2,1,7,1,2,10,5,69,1,14,1,84,1,0,11,4,0,93,2,1,0,2,2,90,88,87,69,84,93,0,1,0,1,1,1,1,joy,anger,joy
IMG_3005,Female,South Asian,joy,joy,joy,joy,No,No,No,99,1,0,0,0,0,93,2,1,0,3,1,80,3,2,7,0,8,85,5,1,1,7,1,100,0,0,0,0,0,90,1,1,0,8,0,99,93,80,85,100,90,0,0,0,1,1,1,1,joy,joy,joy
IMG_3006,Female,Black American,sadness,sadness,sadness,sadness,No,No,No,4,87,4,3,1,1,1,96,1,1,0,1,3,91,1,1,3,1,10,81,3,1,1,4,1,92,0,0,2,5,4,84,5,5,1,1,87,96,91,81,92,84,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_3007,Male,Black American,anger,disgust,anger,anger,No,No,No,10,2,1,7,76,4,3,5,6,7,70,9,1,2,93,0,1,3,1,0,99,0,0,0,2,5,79,3,2,9,2,4,82,6,1,5,76,70,93,99,79,82,0,0,0,0,1,1,1,disgust,anger,anger
IMG_3008,Female,South Asian,fear,surprise,surprise,surprise,No,Yes,No,2,2,1,1,0,94,0,4,3,17,1,75,1,4,8,16,2,69,9,64,24,0,1,2,4,6,1,5,5,79,0,5,0,13,1,81,94,75,69,64,79,81,0,1,0,0,0,0,0,surprise,sadness,surprise
IMG_3009,Male,Black American,sadness,sadness,sadness,sadness,Yes,No,No,0,82,1,3,10,4,89,0,0,0,7,4,5,77,1,9,7,1,1,99,0,0,0,0,3,78,3,1,12,3,2,75,2,1,15,5,82,89,77,99,78,75,1,0,0,1,1,1,1,joy,sadness,sadness
IMG_3010,Male,Black American,sadness,sadness,sadness,sadness,No,No,No,1,84,9,3,1,2,1,88,3,4,2,2,1,88,1,0,4,6,2,79,2,2,6,9,1,87,5,1,3,3,5,82,1,5,5,2,84,88,88,79,87,82,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_3011,Male,Black American,surprise,fear,joy,anger,No,Yes,No,1,7,2,83,3,4,10,6,5,68,2,9,65,0,3,5,9,18,13,8,3,67,9,0,0,2,69,6,5,18,5,4,69,12,4,6,83,68,65,67,69,69,0,1,0,0,0,0,0,fear,fear,anger
IMG_3012,Female,South Asian,fear,disgust,sadness,surprise,No,Yes,Yes,2,1,18,7,64,8,3,10,1,1,81,4,8,65,4,8,4,11,5,2,2,80,10,1,17,5,2,8,5,63,72,7,1,3,9,8,64,81,65,80,63,72,0,1,1,0,0,0,0,disgust,fear,joy
IMG_3013,Female,South Asian,surprise,anger,joy,disgust,No,No,Yes,1,3,62,22,5,7,3,6,64,7,11,9,89,2,4,1,2,2,69,6,9,2,3,11,7,8,4,12,63,6,1,2,84,6,5,2,62,64,89,69,63,84,0,0,1,0,0,0,0,anger,joy,anger
IMG_3014,Female,Caucasian White,anger,anger,joy,disgust,No,Yes,No,2,0,88,3,6,1,0,14,77,0,7,2,81,8,3,5,2,1,0,82,7,1,8,2,11,5,0,9,72,3,2,5,14,4,75,0,88,77,81,82,72,75,0,1,0,1,0,0,0,anger,sadness,disgust
IMG_3015,Male,East Asian,joy,joy,joy,joy,No,No,Yes,89,1,4,2,2,2,81,5,3,0,5,6,76,0,5,9,7,3,99,0,0,0,1,0,75,0,12,10,1,2,3,6,3,63,22,3,89,81,76,99,75,63,0,0,1,1,1,1,1,joy,joy,fear
IMG_3016,Female,Latino,disgust,sadness,sadness,anger,No,No,No,1,92,4,0,2,1,3,87,4,3,1,2,1,92,2,1,4,0,4,87,2,2,4,1,11,0,85,1,3,0,1,2,94,1,1,1,92,87,92,87,85,94,0,0,0,0,0,0,0,sadness,sadness,anger
IMG_3017,Male,Latino,surprise,fear,joy,fear,No,No,No,0,4,9,70,4,13,2,0,4,93,1,0,91,4,1,3,1,0,75,6,3,1,7,8,5,10,0,74,6,5,2,0,3,89,0,6,70,93,91,75,74,89,0,0,0,0,0,0,0,fear,joy,fear
IMG_3018,Female,Caucasian White,sadness,sadness,sadness,sadness,No,No,No,7,75,0,7,1,10,4,81,7,4,4,0,1,97,1,0,1,0,0,100,0,0,0,0,7,87,4,1,0,1,3,81,10,3,3,0,75,81,97,100,87,81,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_3019,Female,East Asian,surprise,disgust,joy,disgust,No,No,No,14,5,1,2,69,9,11,0,6,3,71,9,77,0,0,10,12,1,66,8,10,9,6,1,0,1,5,0,93,1,1,6,1,4,88,0,69,71,77,66,93,88,0,0,0,0,0,0,0,disgust,joy,disgust
IMG_3020,Male,Black American,sadness,sadness,sadness,sadness,No,No,No,2,89,2,2,3,2,1,96,1,0,1,1,0,96,0,1,2,1,3,90,1,2,2,2,0,100,0,0,0,0,1,77,5,10,6,1,89,96,96,90,100,77,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_3021,Male,Caucasian White,sadness,sadness,sadness,sadness,No,Yes,No,6,75,2,7,4,6,-1,94,2,1,2,2,9,78,1,6,6,0,2,1,1,6,89,1,8,77,2,9,1,3,4,91,0,4,1,0,75,94,78,89,77,91,0,1,0,1,1,1,1,sadness,disgust,sadness
IMG_3022,Male,Caucasian White,joy,joy,joy,joy,No,No,Yes,81,1,7,3,8,0,96,1,1,1,0,1,88,2,2,0,1,7,100,0,0,0,0,0,80,5,1,1,2,11,3,3,74,3,2,15,81,96,88,100,80,74,0,0,1,1,1,1,1,joy,joy,anger
IMG_3023,Male,Latino,fear,sadness,anger,anger,No,No,Yes,1,75,2,3,1,18,1,63,3,13,20,0,1,1,92,1,3,2,0,12,73,0,11,4,0,5,88,0,5,2,2,9,1,83,3,2,75,63,92,73,88,83,0,0,1,0,0,0,0,sadness,anger,fear
IMG_3024,Male,South Asian,fear,joy,disgust,surprise,No,Yes,Yes,64,1,12,6,1,16,81,8,1,1,1,8,13,1,15,0,69,2,92,1,0,0,7,0,2,2,0,6,7,83,3,6,7,81,2,1,64,81,69,92,83,81,0,1,1,0,0,0,0,joy,joy,fear
IMG_3025,Female,East Asian,joy,joy,joy,joy,No,No,Yes,87,1,2,4,5,1,95,0,0,2,2,1,82,5,3,4,2,4,89,2,5,2,1,1,89,5,2,2,0,2,6,11,1,7,2,73,87,95,82,89,89,73,0,0,1,1,1,1,1,joy,joy,surprise
IMG_3026,Female,East Asian,fear,disgust,sadness,disgust,No,No,No,5,1,13,3,73,5,6,6,1,3,77,7,4,80,3,2,3,8,1,86,1,0,9,3,4,0,5,8,69,14,4,5,3,2,84,2,73,77,80,86,69,84,0,0,0,0,0,0,0,disgust,sadness,disgust
IMG_3027,Female,Latino,anger,fear,surprise,surprise,No,No,No,1,1,3,92,1,2,0,5,0,91,1,3,12,0,9,5,8,66,3,1,5,1,1,89,1,3,2,0,0,94,0,0,4,3,2,91,92,91,66,89,94,91,0,0,0,0,0,0,0,fear,surprise,surprise
IMG_3028,Female,Latino,fear,sadness,anger,anger,No,No,Yes,1,87,4,0,4,4,4,62,15,2,11,6,1,9,82,5,1,2,8,2,87,1,0,2,6,2,77,0,9,6,3,5,0,3,88,1,87,62,82,87,77,88,0,0,1,0,0,0,0,sadness,anger,disgust
IMG_3029,Female,Caucasian White,surprise,sadness,fear,fear,No,No,No,4,87,1,3,3,2,2,80,1,9,3,5,4,0,3,70,22,1,1,4,3,62,28,2,5,7,4,70,6,8,1,2,3,70,7,17,87,80,70,62,70,70,0,0,0,0,0,0,0,sadness,fear,fear
IMG_3030,Female,South Asian,sadness,sadness,sadness,sadness,No,No,No,0,90,1,1,7,1,1,85,2,4,6,2,1,86,2,5,6,0,0,85,0,5,6,4,1,77,1,16,5,0,5,84,2,5,2,2,90,85,86,85,77,84,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_3031,Male,Caucasian White,anger,joy,anger,surprise,No,No,No,68,5,8,4,5,10,93,2,1,1,1,2,5,1,87,3,2,2,3,1,87,4,4,1,8,1,0,8,0,83,10,2,21,2,1,64,68,93,87,87,83,64,0,0,0,0,1,0,0,joy,anger,surprise
IMG_3032,Female,Caucasian White,anger,joy,anger,anger,No,No,No,80,8,1,7,1,3,92,0,3,2,2,1,7,2,78,5,4,4,0,2,90,0,5,3,4,0,90,2,2,2,5,6,77,9,0,3,80,92,78,90,90,77,0,0,0,0,1,1,1,joy,anger,anger
IMG_3033,Female,Black American,joy,joy,joy,joy,No,No,Yes,92,3,4,1,0,0,82,6,6,0,2,4,92,3,0,0,1,4,99,0,0,0,1,0,99,1,0,0,0,0,8,0,83,5,0,4,92,82,92,99,99,83,0,0,1,1,1,1,1,joy,joy,anger
IMG_3034,Female,South Asian,sadness,sadness,sadness,sadness,No,No,No,2,87,5,1,0,5,0,100,0,0,0,0,0,82,0,3,9,6,2,87,2,2,5,2,0,100,0,0,0,0,1,77,8,5,8,1,87,100,82,87,100,77,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_3035,Male,South Asian,surprise,fear,sadness,joy,No,Yes,Yes,1,6,2,87,0,4,2,20,0,60,15,3,6,67,5,4,8,10,6,4,86,3,0,1,61,1,7,16,15,0,10,2,7,0,5,76,87,60,67,86,61,76,0,1,1,0,0,0,0,fear,anger,surprise
IMG_3036,Female,Caucasian White,disgust,sadness,sadness,anger,No,No,No,1,93,2,1,0,3,11,73,0,3,6,7,4,74,4,3,2,13,2,89,2,2,3,2,3,12,84,1,0,0,2,1,92,1,2,2,93,73,74,89,84,92,0,0,0,0,0,0,0,sadness,sadness,anger
IMG_3037,Male,South Asian,fear,disgust,sadness,anger,No,No,Yes,1,2,10,2,83,2,2,3,5,1,81,8,2,77,2,11,7,1,3,81,1,0,14,1,-1,2,91,3,4,1,6,67,2,6,7,12,83,81,77,81,91,67,0,0,1,0,0,0,0,disgust,sadness,sadness
IMG_3038,Male,East Asian,sadness,sadness,sadness,sadness,No,No,No,9,85,1,4,1,0,2,76,0,12,5,5,0,78,6,4,2,10,1,90,2,1,5,1,1,86,8,3,1,1,1,98,1,0,0,0,85,76,78,90,86,98,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_3039,Male,Latino,disgust,sadness,anger,anger,No,No,No,6,65,19,2,5,3,4,65,9,13,0,9,5,7,68,5,7,8,1,1,93,3,1,1,2,3,70,3,19,3,8,8,60,19,3,2,65,65,68,93,70,60,0,0,0,0,0,0,0,sadness,anger,anger
IMG_3040,Male,Latino,anger,joy,anger,anger,No,No,No,65,2,5,3,0,25,63,8,0,23,5,1,3,8,78,3,3,5,1,1,87,1,7,3,2,8,83,2,1,4,1,7,81,9,1,1,65,63,78,87,83,81,0,0,0,0,1,1,1,joy,anger,anger
